feed_id,source_id,name,feed_name,language,cca,coverage,covered_area,url,rss_url
270,46,The East African,main,en,KE,global,ke,,http://www.theeastafrican.co.ke/-/2456/2456/-/view/asFeed/-/13blr5d/-/index.xml
271,10,Algeria Press Service,economy,en,DZ,global,world,,http://www.aps.dz/en/economy?format=feed
272,10,Algeria Press Service,health science tech,en,DZ,global,world,,http://www.aps.dz/en/health-science-tech?format=feed
273,88,Global Environment Facility,Main,en,US,global,world,,https://www.thegef.org/gef/gefrss
274,204,Peru 21,Peru 21,es,PE,global,world,,http://peru21.pe/feed/economia
275,205,TN.com,TN.com,es,AR,global,world,,http://tn.com.ar/rss.xml
276,206,RPP,RPP,es,PE,global,world,,http://rpp.pe/feed/economia
277,69,techcrunch,main,en,US,global,world,,http://feeds.feedburner.com/TechCrunch/
278,207,Circulate News,main,en,US,global,world,,http://circulatenews.org/feed/
279,122,Polygon,All,en,US,global,world,,http://www.polygon.com/rss/index.xml
280,134,Airports International,all,en,US,global,world,,http://www.airportsinternational.com/feed/
281,49,Hindu Business Line,companies,en,IN,global,world,,http://www.thehindubusinessline.com/companies/?service=rss
282,49,Hindu Business Line,science,en,IN,global,world,,http://www.thehindubusinessline.com/news/science/?service=rss
283,49,Hindu Business Line,markets,en,IN,global,world,,http://www.thehindubusinessline.com/markets/?service=rss
284,49,Hindu Business Line,technology,en,IN,global,world,,http://www.thehindubusinessline.com/info-tech/?service=rss
285,49,Hindu Business Line,economy,en,IN,global,world,,http://www.thehindubusinessline.com/economy/?service=rss
286,30,Intl Business Times India,science,en,IN,global,world,,http://www.ibtimes.co.in/rss/science
287,30,Intl Business Times India,technology,en,IN,global,world,,http://www.ibtimes.co.in/rss/technology
288,30,Intl Business Times India,economy,en,IN,global,world,,http://www.ibtimes.co.in/rss/economy
289,30,Intl Business Times India,companies,en,IN,global,world,,http://www.ibtimes.co.in/rss/companies
290,208,20 minutos,20 minutos,es,ES,global,world,,http://www.20minutos.es/sindicacion/
291,208,20 minutos,20 minutos Economia,es,ES,global,world,,http://www.20minutos.es/rss/economia/
292,210,Cinco Días,Cinco Días Mercados,es,ES,global,spain,,http://cincodias.com/rss/cincodias/mercados.xml
293,210,Cinco Días,Cinco Días Empresas,es,ES,global,spain,,http://cincodias.com/rss/cincodias/empresas.xml
294,210,Cinco Días,Cinco Días,es,ES,global,spain,,http://cincodias.com/tag/rss/ibex_35/a/
295,210,Cinco Días,Cinco Días Economia,es,ES,global,spain,,http://cincodias.com/rss/cincodias/economia.xml
296,211,El Economista,El Economista Flash del Mercado,es,ES,global,spain,,http://www.eleconomista.es/rss/rss-flash-del-mercado.php
297,211,El Economista,El Economista Empresas,es,ES,global,spain,,http://www.eleconomista.es/rss/rss-empresas.php
298,211,El Economista,El Economista Mercados,es,ES,global,spain,,http://www.eleconomista.es/rss/rss-mercados.php
299,211,El Economista,El Economista Economia,es,ES,global,spain,,http://www.eleconomista.es/rss/rss-economia.php
300,211,El Economista,El Economista Fondos,es,ES,global,spain,,http://www.eleconomista.es/rss/rss-fondos.php
301,211,El Economista,El Economista Economia,es,ES,global,spain,,http://expansion.feedsportal.com/rss/economia.xml
302,213,Huffington Post España,Huffington Post España,es,ES,global,world,,http://www.huffingtonpost.es/feeds/verticals/spain/index.xml
303,212,Expansión,Expansión,es,ES,global,world,,http://expansion.feedsportal.com/rss/empresasenergia.xml
304,212,Expansión,Expansión,es,ES,global,world,,http://expansion.feedsportal.com/rss/empresasbanca.xml
305,212,Expansión,Expansión,es,ES,global,world,,http://expansion.feedsportal.com/rss/empresasdigitech.xml
306,212,Expansión,Expansión Euribor,es,ES,global,world,,http://expansion.feedsportal.com/rss/mercadoseuribor.xml
307,214,La Razón España,La Razón España,es,ES,global,world,,http://www.larazon.es/rss/sociedad/tecnologia.xml
308,215,La Jornada,La Jornada,es,MX,global,world,,http://lajornada.dynamic.feedsportal.com/pf/626145/www.jornada.unam.mx/rss/economia.xml?v=1
309,215,La Jornada,La Jornada,es,MX,global,world,,http://lajornada.dynamic.feedsportal.com/pf/626145/www.jornada.unam.mx/rss/capital.xml?v=1
310,216,Reforma,Reforma,es,MX,global,world,,http://www.reforma.com/rss/justicia.xml
311,216,Reforma,Reforma,es,MX,global,world,,http://www.reforma.com/rss/negocios.xml
312,217,La Voz,La Voz,es,AR,global,world,,http://www.lavoz.com.ar/taxonomy/term/23342/1/feed
313,217,La Voz,La Voz,es,AR,global,world,,http://www.lavoz.com.ar/taxonomy/term/2/1/feed
314,221,minutouno,minutouno,es,AR,global,world,,http://www.minutouno.com/rss/negocios.xml
315,221,minutouno,minutouno,es,AR,global,world,,http://www.minutouno.com/rss/economia.xml
316,221,minutouno,minutouno,es,AR,global,world,,http://www.minutouno.com/rss/tecnologia.xml
317,223,El Espectador,El Espectador,es,CO,global,world,,http://feeds.elespectador.com/c/33813/f/607872/index.rss
318,223,El Espectador,El Espectador,es,CO,global,world,,http://feeds.elespectador.com/c/33813/f/607848/index.rss
319,225,Portafolio,Portafolio,es,CO,global,world,,http://www.portafolio.co/rss/economia/infraestructura
320,225,Portafolio,Portafolio,es,CO,global,world,,http://www.portafolio.co/rss/economia/finanzas
321,225,Portafolio,Portafolio,es,CO,global,world,,http://www.portafolio.co/rss/economia/empleo
322,225,Portafolio,Portafolio,es,CO,global,world,,http://www.portafolio.co/rss/economia/impuestos
323,225,Portafolio,Portafolio,es,CO,global,world,,http://www.portafolio.co/rss/negocios
324,225,Portafolio,Portafolio,es,CO,global,world,,http://www.portafolio.co/rss/negocios/empresas
325,225,Portafolio,Portafolio,es,CO,global,world,,http://www.portafolio.co/rss/negocios/emprendimiento
326,225,Portafolio,Portafolio,es,CO,global,world,,http://www.portafolio.co/rss/negocios/inversion
327,225,Portafolio,Portafolio,es,CO,global,world,,http://www.portafolio.co/rss/internacional
328,225,Portafolio,Portafolio,es,CO,global,world,,http://www.portafolio.co/rss/innovacion
329,225,Portafolio,Portafolio,es,CO,global,world,,http://www.portafolio.co/rss/economia
330,226,El Heraldo,El Heraldo,es,CO,global,world,,http://www.elheraldo.hn/csp/mediapool/sites/ElHeraldo/assets/csp/RssFeed.csp?pub=ElHeraldo&section=/Economia/
331,227,El Universal,El Universal,es,VE,global,world,,http://archivo.eluniversal.com.mx/rss/finanzas.xml
332,227,El Universal,El Universal,es,VE,global,world,,http://archivo.eluniversal.com.mx/rss/computo.xml
333,229,Últimas Noticias,Últimas Noticias,es,VE,global,world,,http://www.ultimasnoticias.com.ve/cmspages/rss/un/actualidad.aspx
334,230,Gestion Peru Economia feed,Gestion Peru Economia feed,es,PE,global,world,,http://gestion.pe/feed/economia
335,230,Gestion Peru Economia feed,Gestion Peru Empresas feed,es,PE,global,world,,http://gestion.pe/feed/empresas
336,230,Gestion Peru Economia feed,Gestion Peru Mercados feed,es,PE,global,world,,http://gestion.pe/feed/mercados
337,231,El Observador Uruguay,El Observador Uruguay,es,UY,global,world,,http://www.elobservador.com.uy/rss/economia-empresas.xml
338,70,International Business Times US,business feed,en,US,global,US,,http://www.ibtimes.com/rss/business
339,70,International Business Times US,technology feed,en,US,global,US,,http://www.ibtimes.com/rss/technology
340,71,International Business Times UK,companies,en,GB,global,UK,,http://www.ibtimes.co.uk/rss/companies
341,71,International Business Times UK,economy,en,GB,global,GB,,http://www.ibtimes.co.uk/rss/economy
342,71,International Business Times UK,tech,en,GB,global,GB,,http://www.ibtimes.co.uk/rss/technology
343,75,The Toronto Star,all news,en,CA,global,world,,http://www.thestar.com/feeds.articles.news.rss
344,75,The Toronto Star,all business,en,CA,global,world,,http://www.thestar.com/feeds.articles.business.rss
345,77,SABC,business,en,ZA,global,world,,http://www.sabc.co.za/SABC/RSS/news/BusinessRSSFeed.xml
346,77,SABC,opinion,en,ZA,global,world,,http://www.sabc.co.za/SABC/RSS/news/OpinionRSSFeed.xml
347,78,Punch,main,en,NG,global,world,,http://www.punchng.com/feed/
348,79,ABC au,the money,en,AU,global,australia,,http://www.abc.net.au/radionational/feed/7073964/rss.xml
349,79,ABC au,business,en,AU,global,australia,,http://www.abc.net.au/radionational/feed/2895330/rss.xml/
350,240,EE Times,main,en,US,global,world,,http://www.eetimes.com/rss_simple.asp
351,243,Asia One,main,en,SG,global,world,,http://business.asiaone.com/rss.xml
352,244,Above the Law,main,en,US,global,world,,http://abovethelaw.com/feed/
353,65,China Labor Watch,reports,en,CN,global,China,,http://www.chinalaborwatch.org/rss/reports.xml
354,65,China Labor Watch,news,en,CN,global,China,,http://www.chinalaborwatch.org/rss/news.xml
355,82,Medecins sans frontieres,press,en,CH,global,world,,http://www.msf.org/rss/press
356,82,Medecins sans frontieres,news,en,CH,global,world,,http://www.msf.org/rss/news
357,82,Medecins sans frontieres,global,en,CH,global,world,,http://www.msf.org/rss
358,84,World Wildlife Fund,press releases,en,CH,global,world,,http://feeds.feedburner.com/WWFPressReleases
359,84,World Wildlife Fund,WWF in the news,en,CH,global,world,,http://feeds.feedburner.com/WWF-InTheNews
360,84,World Wildlife Fund,WWF stories,en,CH,global,world,,http://feeds.feedburner.com/WWFStories
361,85,Oxfam,All latest content,en,GB,global,world,,https://www.oxfam.org/en/feed
362,85,Oxfam,Press releases,en,GB,global,world,,https://www.oxfam.org/en/media/pressreleases/feed
363,85,Oxfam,Policy,en,GB,global,world,,https://www.oxfam.org/en/policy/feed
364,85,Oxfam,International blogs,en,GB,global,world,,https://blogs.oxfam.org/en/blogs/all/feed
365,87,Amnesty International,US reports,en,GB,global,world,,http://www.amnestyusa.org/rss/report/all/rss.xml
366,87,Amnesty International,US news,en,GB,global,world,,http://www.amnestyusa.org/rss/news/all/rss.xml
367,87,Amnesty International,Business and human rights,en,GB,global,world,,http://www.amnestyusa.org/rss/news/Business%20and%20Human%20Rights/rss.xml
368,109,International Labour Organisation,news,en,CH,global,world,,http://www.ilo.org/global/rss-feeds/news/lang--en/index.htm
369,109,International Labour Organisation,press releases,en,CH,global,world,,http://www.ilo.org/global/rss-feeds/press-releases/lang--en/index.htm
370,47,The Ecologist,All feeds,en,GB,global,world,,http://www.theecologist.org/index.rss
371,1,3BL,csr,en,US,global,world,,http://3blmedia.com/theCSRfeed/org/13960
372,22,Ethical Corporation,main,en,GB,global,world,,http://www.ethicalcorp.com/rss.xml
373,8,The Rio Times,all,en,BR,global,world,,http://feeds.feedburner.com/TheRioTimes
374,13,Buenos Aires Herald,all,en,AR,global,world,,http://www.buenosairesherald.com/articles/rss.aspx
375,32,The Japan Times,news / all (?),en,JP,global,world,,http://www.japantimes.co.jp/news/feed/
376,34,The Daily Nation,main,en,KE,global,ke,,http://www.nation.co.ke/-/1148/1148/-/view/asFeed/-/vtvnjq/-/index.xml
377,3,All Africa,all ('latest'),en,US,global,world,,http://allafrica.com/tools/headlines/rdf/latest/headlines.rdf
378,26,Haaretz,business,en,IL,global,il,,http://www.haaretz.com/cmlink/1.628767
379,38,Pravda,main,en,RU,global,world,,http://www.pravdareport.com/export.xml
380,51,The Moscow Times,business,en,RU,global,ru,,http://www.themoscowtimes.com/rss/business/
381,5,Nova Gazeta,main,en,RU,global,ru,,http://en.novayagazeta.ru/rss/all.xml
382,27,Helsinki Times,main,en,FI,global,fi,,http://www.helsinkitimes.fi/?format=feed&type=rss
383,58,Yle News,main,en,FI,global,fi,,http://yle.fi/uutiset/rss/uutiset.rss?osasto=news
384,29,Hurriet Daily News,main,en,TR,global,world,,http://www.hurriyetdailynews.com/rss.aspx
385,59,Anadolu Agency,all,en,TR,global,world,,http://www.aa.com.tr/en/rss/default?cat=live
386,12,Bulgarian Telegraph Agency,main,en,BG,global,bg,,http://www.bta.bg/en/rss/free
387,253,La Vanguardia,La Vanguardia,es,ES,global,world,,http://www.lavanguardia.com/feed/sitemapnews/encatala
388,254,Libertad Digital,Libertad Digital,es,ES,global,world,,http://feeds2.feedburner.com/libertaddigital/nacional
389,255,El Financiero,El Financiero,es,MX,global,world,,http://www.elfinanciero.com.mx/rss/
390,256,El Universal,El Universal,es,MX,global,world,,http://eluniversal.com.mx/rss.xml
391,257,Excélsior,Excélsior,es,MX,global,mexico,,http://excelsior.feedsportal.com/c/33879/f/656214/index.rss
392,258,Mundo Ejecutivo,Mundo Ejecutivo,es,MX,global,world,,http://mundoejecutivo.com.mx/rss
393,259,SDP noticias,SDP noticias,es,MX,global,world,,http://feeds.sdpnoticias.com/portal/all
394,260,El Cronista Comercial,El Cronista Comercial,es,AR,global,world,,http://www.cronista.com/rss.html
395,261,Infobae,Infobae,es,AR,global,world,,http://cdn01.am.infobae.com/adjuntos/163/rss/ahora.xml
396,262,Página 12,Página 12,es,AR,global,argentina,,http://www.pagina12.com.ar/diario/rss/ultimas_noticias.xml
397,263,La Razón Argentina,La Razón Argentina,es,AR,global,world,,http://larazon.com.ar/rss/
398,267,Banca y Negocios,Banca y Negocios,es,VE,global,world,,http://bancaynegocios.com/feed/
399,268,Finanzas Digital,Finanzas Digital,es,VE,global,world,,http://www.finanzasdigital.com/feed/
400,269,Tal Cual Digital,Tal Cual Digital,es,VE,global,world,,http://www.talcualdigital.com/rss
401,270,Semana Economica,Semana Economica,es,PE,global,world,,http://semanaeconomica.com/feed/
402,271,Diario del Pueblo,Diario del Pueblo,es,UY,global,world,,http://www.diarioelpueblo.com.uy/feed
403,66,Business of Fashion,main,en,US,global,world,,http://www.businessoffashion.com/syndication/feed
404,91,Food and Agriculture Organization,Global news releases,en,IT,global,world,,http://www.fao.org/news/en/?no_cache=1&feed_id=16872&type=334
405,94,Conservation International,Press releases,en,US,global,world,,http://feeds.feedburner.com/conservationinternational/PressReleases
406,102,Center for Biological Diversity,press releases,en,US,global,world,,http://feeds.feedburner.com/CenterForBiologicalDiversityPressReleases
407,107,Equal Employment Opportunity Commission,Newsroom,en,US,global,world,,"https://www1.eeoc.gov/eeoc/newsroom/index.cfm?xml=eeoc_press,RSS2.0full"
408,115,Survival International,news,en,GB,global,world,,http://feeds.survivalinternational.org/SurvivalInternational?format=xml
409,33,Japan Today,all,en,JP,global,world,,http://www.japantoday.com/feed
410,50,,main,en,SE,global,world,,http://www.thelocal.se/feeds/rss.php
411,278,El País,El País,es,ES,global,world,,http://ep00.epimg.net/rss/economia/portada.xml
412,279,El Diario,El Diario,es,ES,global,world,,http://www.eldiario.es/rss/section/3000/
413,280,Proceso,Proceso,es,MX,global,world,,http://www.proceso.com.mx/feed
414,281,SinEmbargo MX,SinEmbargo MX,es,MX,global,world,,http://www.sinembargo.mx/feed
415,282,Vanguardia,Vanguardia,es,CO,global,world,,http://www.vanguardia.com/rss
416,285,La Industria,La Industria,es,PE,global,world,,http://laindustria.pe/rss
417,286,South China Morning Star,investors,en,,world,global,,http://www.scmp.com/rss/7/feed
418,286,South China Morning Star,tech,en,,world,global,,http://www.scmp.com/rss/96/feed
419,286,South China Morning Star,ecommerce,en,,world,global,,http://www.scmp.com/rss/318225/feed
420,286,South China Morning Star,comanies,en,,world,global,,http://www.scmp.com/rss/10/feed
421,286,South China Morning Star,social&gadgets,en,,world,global,,http://www.scmp.com/rss/318219/feed
422,286,South China Morning Star,tech,en,,national,china,,http://www.scmp.com/rss/320663/feed
423,286,South China Morning Star,leaders&founders,en,,world,global,,http://www.scmp.com/rss/318223/feed
424,286,South China Morning Star,economy,en,,world,global,,http://www.scmp.com/rss/12/feed
425,286,South China Morning Star,startups,en,,world,global,,http://www.scmp.com/rss/318220/feed
426,286,South China Morning Star,economy,en,,national,HK,,http://www.scmp.com/rss/318210/feed
427,286,South China Morning Star,law,en,,national,HK,,http://www.scmp.com/rss/318217/feed
428,286,South China Morning Star,news,en,,world,global,,http://www.scmp.com/rss/91/feed
429,286,South China Morning Star,innovation,en,,world,global,,http://www.scmp.com/rss/318222/feed
430,286,South China Morning Star,environment,en,,national,HK,,http://www.scmp.com/rss/318208/feed
431,286,South China Morning Star,science,en,,world,global,,http://www.scmp.com/rss/318224/feed
432,286,South China Morning Star,business,en,,world,global,,http://www.scmp.com/rss/92/feed
433,286,South China Morning Star,economy,en,,world,global,,http://www.scmp.com/rss/318421/feed
434,286,South China Morning Star,opinions,en,,world,global,,http://www.scmp.com/rss/17/feed
435,286,South China Morning Star,enterprise,en,,world,global,,http://www.scmp.com/rss/318218/feed
436,286,South China Morning Star,money,en,,world,global,,http://www.scmp.com/rss/318200/feed
437,286,South China Morning Star,apps,en,,world,global,,http://www.scmp.com/rss/318221/feed
438,100,Action Aid,main,en,ZA,global,world,,http://www.actionaid.org/feed/blog/429
439,110,International Rivers,Site wide,en,US,global,world,,https://www.internationalrivers.org/rss
